x = 97.78597, y = -5.126096, z = 34.945, angle = -80.78, collision = h0000B0
x = 136.5353, y = -15.41724, z = -150.0765, angle = -52.63663, collision = h0044B0
x = 137.5812, y = -15.88433, z = -151.0248, angle = -47.18789, collision = h0044B0
x = 138.5715, y = -15.94816, z = -151.9815, angle = -48.00981, collision = h0044B0
x = 139.3127, y = -15.99236, z = -152.6664, angle = -42.5962, collision = h0044B0
x = 140.1477, y = -15.75008, z = -153.6736, angle = -27.9049, collision = h0044B0
x = 140.8095, y = -15.54048, z = -154.6647, angle = -69.89018, collision = h0044B0
x = 141.7719, y = -15.44122, z = -155.069, angle = -87.34588, collision = h0044B0
x = 143.0836, y = -15.34653, z = -155.1447, angle = -150.0751, collision = h0044B0
x = 143.9203, y = -15.33753, z = -154.476, angle = 171.3925, collision = h0044B0
x = 143.7492, y = -15.49205, z = -153.0552, angle = 172.7572, collision = h0044B0
x = 143.5486, y = -15.57817, z = -151.396, angle = 163.3906, collision = h0044B0
x = 143.1416, y = -15.67385, z = -149.9594, angle = 138.1381, collision = h0044B0
x = 142.2969, y = -15.78683, z = -148.807, angle = 174.948, collision = h0044B0
x = 142.3287, y = -15.81702, z = -147.54, angle = -77.13201, collision = h0044B0
x = 143.5338, y = -15.69385, z = -147.7371, angle = -42.54413, collision = h0044B0
x = 144.3006, y = -15.5995, z = -148.4707, angle = -44.66337, collision = h0044B0
x = 145.1082, y = -15.49372, z = -149.2394, angle = -50.62561, collision = h0044B0
x = 146.1653, y = -15.34975, z = -150.0095, angle = -74.15452, collision = h0044B0
x = 146.4922, y = -15.39453, z = -147.9497, angle = -103.5808, collision = h0044B0
x = 146.6364, y = -14.79524, z = -151.9231, angle = -31.7727, collision = h0044B0
x = 145.9108, y = -15.14472, z = -152.6808, angle = 31.09786, collision = h0044B0
x = 145.9399, y = -14.96282, z = -153.8357, angle = -61.93767, collision = h0044B0
x = 146.7749, y = -14.3437, z = -154.3408, angle = -164.4138, collision = h0044B0
x = 146.8548, y = -15.13465, z = -146.9084, angle = -150.0213, collision = h0044B0
x = 147.3446, y = -14.48665, z = -145.6642, angle = -178.4725, collision = h0044B0
x = 147.4502, y = -14.08461, z = -144.3042, angle = -172.4399, collision = h0044B0
x = 147.6104, y = -13.86968, z = -142.9677, angle = -159.5624, collision = h0044B0
x = 148.0217, y = -13.5661, z = -141.4882, angle = -130.6295, collision = h0044B0
x = 148.7625, y = -13.46165, z = -140.6886, angle = -73.97891, collision = h0044B0
x = 150.2147, y = -12.78844, z = -141.0006, angle = -51.91907, collision = h0044B0
x = 151.1379, y = -12.6646, z = -141.6243, angle = -33.19175, collision = h0044B0
x = 151.6469, y = -12.60859, z = -142.743, angle = 24.82312, collision = h0044B0
x = 151.2525, y = -12.5153, z = -143.7243, angle = 0.08183932, collision = h0044B0
x = 151.1104, y = -12.66468, z = -145.0027, angle = -22.30561, collision = h0044B0
x = 151.4344, y = -12.79736, z = -145.9743, angle = -23.38084, collision = h0044B0
x = 151.8437, y = -12.80149, z = -147.2395, angle = 22.78965, collision = h0044B0
x = 151.5034, y = -12.9341, z = -148.1898, angle = 27.6993, collision = h0044B0
x = 150.8706, y = -13.10307, z = -149.3861, angle = 16.85286, collision = h0044B0
x = 150.5607, y = -13.18674, z = -150.3433, angle = -26.28624, collision = h0044B0
x = 151.1715, y = -13.37644, z = -151.5346, angle = -59.10946, collision = h0044B0
x = 152.039, y = -13.45763, z = -152.0807, angle = -77.90695, collision = h0044B0
x = 153.3289, y = -13.34781, z = -152.3126, angle = -107.169, collision = h0044B0
x = 154.5767, y = -13.19536, z = -151.8703, angle = -132.7918, collision = h0044B0
x = 155.3695, y = -13.00717, z = -151.1888, angle = -121.2422, collision = h0044B0
x = 156.3377, y = -12.87312, z = -150.4982, angle = -134.8028, collision = h0044B0
x = 157.2034, y = -12.76907, z = -149.5912, angle = -141.6344, collision = h0044B0
x = 158.1922, y = -12.64361, z = -148.6763, angle = -51.61821, collision = h0044B0
x = 159.2865, y = -12.5, z = -149.385, angle = -45.30318, collision = h0044B0
x = 160.2779, y = -12.39872, z = -150.3137, angle = -63.82748, collision = h0044B0
x = 161.513, y = -12.30796, z = -150.8886, angle = -87.43015, collision = h0044B0
x = 163.0452, y = -12.17634, z = -150.7996, angle = -135.5892, collision = h0044B0
x = 164.0397, y = -12.0729, z = -149.912, angle = -161.3176, collision = h0044B0
x = 164.459, y = -12.28848, z = -148.8974, angle = 161.2564, collision = h0044B0
x = 164.1313, y = -12.57936, z = -147.618, angle = 152.3581, collision = h0044B0
x = 163.5075, y = -12.68072, z = -146.4308, angle = 148.7766, collision = h0044B0
x = 162.7091, y = -12.64809, z = -145.1342, angle = 141.0499, collision = h0044B0
x = 161.905, y = -12.74668, z = -144.0614, angle = 162.7633, collision = h0044B0
x = 161.5277, y = -12.83974, z = -143.0965, angle = 173.6945, collision = h0044B0
x = 161.3797, y = -12.96566, z = -141.74, angle = -171.7351, collision = h0044B0
x = 161.6487, y = -13.07409, z = -140.5161, angle = -99.5378, collision = h0044B0
x = 163.0146, y = -13.03648, z = -140.2493, angle = -66.85976, collision = h0044B0
x = 164.2187, y = -13.02556, z = -140.6853, angle = -59.91866, collision = h0044B0
x = 165.1368, y = -13.00819, z = -141.1881, angle = -92.17974, collision = h0044B0
x = 166.5598, y = -13.06116, z = -141.2052, angle = -92.50642, collision = h0044B0
x = 167.9548, y = -13.10301, z = -141.149, angle = -90.27958, collision = h0044B0
x = 169.2957, y = -13.12268, z = -141.1487, angle = -76.21915, collision = h0044B0
x = 170.7324, y = -12.93741, z = -141.441, angle = -88.06638, collision = h0044B0
x = 172.1511, y = -12.61488, z = -141.4551, angle = -123.0405, collision = h0044B0
x = 173.1778, y = -12.52079, z = -140.8094, angle = 178.4192, collision = h0044B0
x = 173.2737, y = -12.58349, z = -139.7806, angle = 163.6208, collision = h0044B0
x = 172.9047, y = -12.76521, z = -138.3972, angle = 172.6214, collision = h0044B0
x = 172.7686, y = -12.89247, z = -137.0037, angle = -129.6722, collision = h0044B0
x = 173.7534, y = -12.60184, z = -136.0787, angle = -108.8413, collision = h0044B0
x = 175.0875, y = -12.44485, z = -135.6089, angle = -121.2879, collision = h0044B0
x = 176.1029, y = -12.2482, z = -135.0035, angle = 176.0462, collision = h0044B0
x = 176.1448, y = -11.92878, z = -133.9725, angle = 164.7084, collision = h0044B0
x = 175.6806, y = -11.62092, z = -132.5293, angle = 129.2513, collision = h0044B0
x = 174.9077, y = -11.60858, z = -131.8204, angle = 97.92053, collision = h0044B0
x = 173.5911, y = -11.67573, z = -131.6201, angle = 100.9778, collision = h0044B0
x = 172.2058, y = -11.83764, z = -131.1561, angle = 132.1246, collision = h0044B0
x = 171.2151, y = -12.05937, z = -130.2801, angle = 131.9042, collision = h0044B0
x = 170.4655, y = -12.14989, z = -129.6026, angle = 132.8579, collision = h0044B0
x = 169.4919, y = -12.27492, z = -128.7073, angle = 133.4972, collision = h0044B0
x = 168.4627, y = -12.40399, z = -127.6417, angle = -175.4457, collision = h0044B0
x = 168.4717, y = -12.53556, z = -126.6396, angle = 172.3788, collision = h0044B0
x = 168.448, y = -12.68703, z = -125.6266, angle = -42.59904, collision = h0044B0
x = 169.9826, y = -12.47097, z = -126.4956, angle = -97.85281, collision = h0044B0
x = 171.1861, y = -12.4221, z = -126.3586, angle = -95.37794, collision = h0044B0
x = 172.2284, y = -12.40561, z = -126.2584, angle = -95.07265, collision = h0044B0
x = 173.2339, y = -12.62674, z = -126.159, angle = -94.60454, collision = h0044B0
x = 174.5709, y = -12.61825, z = -126.0569, angle = -73.67848, collision = h0044B0
x = 175.9169, y = -12.63234, z = -126.4416, angle = -89.0434, collision = h0044B0
x = 177.3767, y = -12.36844, z = -126.5421, angle = -99.47189, collision = h0044B0
x = 178.6819, y = -12.20446, z = -126.3274, angle = -94.22183, collision = h0044B0
x = 180.0894, y = -12.21012, z = -126.1965, angle = -92.71807, collision = h0044B0
x = 181.5208, y = -12.18516, z = -126.1291, angle = -93.19913, collision = h0044B0
x = 183.0047, y = -12.1306, z = -126.0289, angle = -116.1303, collision = h0044B0
x = 184.1902, y = -12.05497, z = -125.4566, angle = -137.9077, collision = h0044B0
x = 184.8753, y = -12.02767, z = -124.7164, angle = -148.173, collision = h0044B0
x = 185.0949, y = -11.88306, z = -123.6375, angle = -162.9525, collision = h0044B0
x = 185.4552, y = -11.8785, z = -122.347, angle = 178.9858, collision = h0044B0
x = 185.2669, y = -12.17396, z = -120.92, angle = 153.8513, collision = h0044B0
x = 184.6405, y = -12.85782, z = -119.6517, angle = 154.5322, collision = h0044B0
x = 184.195, y = -13.19501, z = -118.7321, angle = 153.2895, collision = h0044B0
x = 183.5585, y = -13.24402, z = -117.5359, angle = 142.5889, collision = h0044B0
x = 182.7334, y = -13.30585, z = -116.4555, angle = 143.3237, collision = h0044B0
x = 181.8448, y = -13.47079, z = -115.2543, angle = 144.6274, collision = h0044B0
x = 180.9846, y = -13.83168, z = -114.2109, angle = 105.8219, collision = h0044B0
x = 179.6644, y = -14.1896, z = -113.7731, angle = 104.6632, collision = h0044B0
x = 178.3313, y = -14.45042, z = -113.4251, angle = 104.1727, collision = h0044B0
x = 177.3167, y = -14.53137, z = -113.1659, angle = 126.3429, collision = h0044B0
x = 176.2238, y = -14.7431, z = -112.3962, angle = 150.4612, collision = h0044B0
x = 175.4795, y = -15.03901, z = -111.3929, angle = 157.7628, collision = h0044B0
x = 174.9959, y = -15.04567, z = -110.4985, angle = 132.3451, collision = h0044B0
x = 173.9865, y = -14.85006, z = -109.5546, angle = 133.6579, collision = h0044B0
x = 173.0195, y = -14.82926, z = -108.579, angle = 158.7754, collision = h0044B0
x = 172.5115, y = -14.776, z = -107.303, angle = 166.8157, collision = h0044B0
x = 172.2772, y = -14.71076, z = -106.302, angle = 177.5423, collision = h0044B0
x = 172.2396, y = -14.51391, z = -104.9771, angle = -161.0662, collision = h0044B0
x = 172.6245, y = -14.14936, z = -103.8036, angle = -152.9494, collision = h0044B0
x = 173.2542, y = -14.06395, z = -102.9108, angle = -140.0863, collision = h0044B0
x = 172.9009, y = -13.99468, z = -101.7673, angle = 176.8832, collision = h0044B0
x = 172.8112, y = -13.91187, z = -100.3926, angle = 176.0479, collision = h0044B0
x = 172.6818, y = -13.82912, z = -99.0032, angle = 170.1436, collision = h0044B0
x = 175.0462, y = -13.61428, z = -96.46711, angle = -87.77419, collision = h0044B0
x = 176.4346, y = -13.66315, z = -96.43288, angle = -105.4179, collision = h0044B0
x = 177.7471, y = -13.70036, z = -96.07865, angle = -103.8434, collision = h0044B0
x = 179.2104, y = -13.57117, z = -95.72124, angle = -101.8937, collision = h0044B0
x = 180.5034, y = -13.5039, z = -95.44233, angle = -103.3218, collision = h0044B0
x = 181.8447, y = -13.43397, z = -95.12725, angle = -98.02018, collision = h0044B0
x = 183.2084, y = -13.40928, z = -94.93511, angle = -96.07948, collision = h0044B0
x = 184.6851, y = -13.40634, z = -94.75523, angle = -101.6945, collision = h0044B0
x = 186.0509, y = -13.39187, z = -94.46697, angle = -106.6708, collision = h0044B0
x = 187.0574, y = -13.31798, z = -94.1789, angle = -120.1759, collision = h0044B0
x = 188.1279, y = -13.13028, z = -93.41432, angle = -159.218, collision = h0044B0
x = 188.5101, y = -13.03266, z = -92.46153, angle = -162.0955, collision = h0044B0
x = 188.8762, y = -12.81993, z = -91.17257, angle = -174.7426, collision = h0044B0
x = 188.955, y = -12.65537, z = -89.83933, angle = 167.0552, collision = h0044B0
x = 188.7581, y = -12.54725, z = -88.83076, angle = 164.241, collision = h0044B0
x = 188.3313, y = -12.41067, z = -87.54652, angle = 134.2724, collision = h0044B0
x = 187.3893, y = -12.39725, z = -86.6041, angle = 124.6494, collision = h0044B0
x = 186.5619, y = -12.33736, z = -85.99397, angle = 140.9323, collision = h0044B0
x = 185.6856, y = -12.45983, z = -84.95601, angle = 141.195, collision = h0044B0
x = 185.0407, y = -12.18466, z = -84.15447, angle = 141.6438, collision = h0044B0
x = 184.1714, y = -11.70185, z = -83.11104, angle = 120.1498, collision = h0044B0
x = 183.0058, y = -11.71573, z = -82.55931, angle = 77.79923, collision = h0044B0
x = 181.5591, y = -11.71866, z = -82.85223, angle = 93.66034, collision = h0044B0
x = 180.1061, y = -11.65102, z = -82.73507, angle = 107.1725, collision = h0044B0
x = 178.8426, y = -11.54256, z = -82.34384, angle = 107.627, collision = h0044B0
x = 177.4254, y = -11.49689, z = -81.89028, angle = 108.7501, collision = h0044B0
x = 176.1736, y = -11.24867, z = -81.46291, angle = 96.1098, collision = h0044B0
x = 174.7372, y = -11.24129, z = -81.477, angle = 73.00497, collision = h0044B0
x = 173.4608, y = -11.30309, z = -81.81139, angle = 90.54865, collision = h0044B0
x = 171.9749, y = -11.29022, z = -81.80479, angle = 94.48671, collision = h0044B0
x = 170.664, y = -11.14982, z = -81.64429, angle = 116.6405, collision = h0044B0
x = 169.3514, y = -10.93289, z = -80.95786, angle = 143.3182, collision = h0044B0
x = 168.5768, y = -10.84145, z = -79.89922, angle = 163.3542, collision = h0044B0
x = 168.1497, y = -10.87114, z = -78.47704, angle = 154.8337, collision = h0044B0
x = 167.5999, y = -11.0049, z = -77.27452, angle = 156.6218, collision = h0044B0
x = 166.9892, y = -11.15596, z = -75.91779, angle = 145.0053, collision = h0044B0
x = 166.2513, y = -11.15825, z = -74.82113, angle = 153.6948, collision = h0044B0
x = 165.6505, y = -11.13474, z = -73.46706, angle = 173.4292, collision = h0044B0
x = 165.5295, y = -11.15605, z = -72.15567, angle = -166.3518, collision = h0044B0
x = 165.7508, y = -11.19675, z = -71.1738, angle = -132.0723, collision = h0044B0
x = 166.7873, y = -11.29746, z = -70.3895, angle = -99.68291, collision = h0044B0
x = 168.1645, y = -11.41176, z = -70.17516, angle = -90.62526, collision = h0044B0
x = 169.579, y = -11.53852, z = -70.16154, angle = -89.04197, collision = h0044B0
x = 170.7139, y = -11.58198, z = -70.12534, angle = -91.74038, collision = h0044B0
x = 171.8972, y = -11.62991, z = -69.45278, angle = -96.2612, collision = h0044B0
x = 173.377, y = -11.68796, z = -69.29619, angle = -94.86596, collision = h0044B0
x = 174.7137, y = -11.74414, z = -69.18894, angle = -99.05003, collision = h0044B0
x = 176.1218, y = -11.7503, z = -68.8223, angle = -139.0548, collision = h0041B0
x = 176.9327, y = -11.76128, z = -67.91445, angle = -167.0148, collision = h0041B0
x = 177.2186, y = -11.80321, z = -66.89368, angle = 168.6492, collision = h0041B0
x = 176.8599, y = -11.6923, z = -65.59173, angle = 158.1083, collision = h0041B0
x = 176.3405, y = -11.70796, z = -64.32938, angle = 167.1684, collision = h0041B0
x = 176.0645, y = -11.87809, z = -63.01267, angle = -170.6812, collision = h0041B0
x = 176.4532, y = -11.83112, z = -61.79135, angle = -90.79679, collision = h0041B0
x = 177.6568, y = -11.76663, z = -61.74325, angle = -58.241, collision = h0041B0
x = 178.5502, y = -11.5846, z = -62.19783, angle = -29.28214, collision = h0041B0
x = 179.2625, y = -11.64824, z = -63.44865, angle = -11.20356, collision = h0041B0
x = 179.5135, y = -11.85934, z = -64.7099, angle = -13.93886, collision = h0041B0
x = 179.7426, y = -11.87029, z = -65.73141, angle = -14.49003, collision = h0041B0
x = 179.9963, y = -11.91757, z = -66.70942, angle = -16.74197, collision = h0041B0
x = 180.4354, y = -11.90513, z = -67.99088, angle = -38.19963, collision = h0041B0
x = 181.3088, y = -11.82549, z = -68.73978, angle = -58.30837, collision = h0041B0
x = 182.4462, y = -11.69408, z = -69.38596, angle = -76.36261, collision = h0044B0
x = 183.889, y = -11.5341, z = -69.5394, angle = -116.7684, collision = h0041B0
x = 185.1135, y = -11.46594, z = -68.84198, angle = -143.6779, collision = h0041B0
x = 186.3606, y = -11.49131, z = -68.53222, angle = -110.168, collision = h0041B0
x = 187.7196, y = -11.55167, z = -68.22795, angle = -80.63025, collision = h0041B0
x = 189.0116, y = -11.52886, z = -68.63877, angle = -34.59871, collision = h0041B0
x = 189.1623, y = -11.56265, z = -69.63575, angle = 1.998705, collision = h0044B0
x = 188.967, y = -11.56618, z = -70.93958, angle = -2.93261, collision = h0044B0
x = 188.961, y = -11.50297, z = -72.22874, angle = -17.63232, collision = h0044B0
x = 189.4085, y = -11.38626, z = -73.65035, angle = -30.73992, collision = h0044B0
x = 190.1836, y = -11.26896, z = -74.70911, angle = -59.99646, collision = h0044B0
x = 191.4362, y = -11.45313, z = -75.47533, angle = -49.32216, collision = h0044B0
x = 192.4819, y = -11.2533, z = -76.46205, angle = -16.98914, collision = h0044B0
x = 192.8839, y = -11.27042, z = -77.63769, angle = -10.12709, collision = h0044B0
x = 193.0767, y = -11.07745, z = -78.68507, angle = 0.8137078, collision = h0044B0
x = 193.0272, y = -11.19907, z = -79.9099, angle = 26.05893, collision = h0044B0
x = 192.4586, y = -11.33511, z = -81.15936, angle = 4.188422, collision = h0044B0
x = 192.3053, y = -11.25817, z = -82.60801, angle = -7.062019, collision = h0044B0
x = 192.4774, y = -11.11386, z = -83.9009, angle = -8.404015, collision = h0044B0
x = 192.6337, y = -11.11333, z = -84.97346, angle = 4.754864, collision = h0043B0
x = 192.5778, y = -11.486, z = -86.02135, angle = 46.74429, collision = h0043B0
x = 191.6396, y = -11.86073, z = -86.92542, angle = 49.04841, collision = h0044B0
x = 190.4986, y = -12.07689, z = -87.78496, angle = 35.17266, collision = h0044B0
x = 187.8295, y = -13.06866, z = -91.47961, angle = 58.53804, collision = h0044B0
x = 186.5603, y = -13.18684, z = -92.28844, angle = 60.30029, collision = h0044B0
x = 185.4431, y = -13.23824, z = -92.92535, angle = 60.12159, collision = h0044B0
x = 184.2954, y = -13.30027, z = -93.58277, angle = 61.14986, collision = h0044B0
x = 173.9315, y = -13.67087, z = -96.93991, angle = 90.25488, collision = h0044B0
x = 171.1983, y = -13.54852, z = -96.6865, angle = 114.2749, collision = h0044B0
x = 169.8577, y = -13.40503, z = -96.08762, angle = 113.9166, collision = h0044B0
