x = 43.63179, y = -157.5988, z = 129.7619, angle = -76.01783, collision = h0000B1
x = -98.11709, y = -258.7256, z = -18.94977, angle = 128.0116, collision = h4500B1
x = -99.31649, y = -258.821, z = -18.30017, angle = 35.83681, collision = h4500B1
x = -100.0598, y = -258.821, z = -19.39188, angle = 11.11572, collision = h4500B1
x = -100.6244, y = -258.8221, z = -20.59232, angle = 45.08733, collision = h4500B1
x = -101.3838, y = -258.821, z = -21.34509, angle = -41.23056, collision = h4500B1
x = -100.8381, y = -258.8223, z = -22.38057, angle = -89.83216, collision = h4500B1
x = -99.61803, y = -258.7869, z = -22.41977, angle = -86.5078, collision = h4500B1
x = -98.51732, y = -258.7888, z = -23.44658, angle = 18.70857, collision = h4500B1
x = -99.10618, y = -258.8228, z = -24.70836, angle = 53.17131, collision = h4500B1
x = -100.1099, y = -258.8023, z = -25.40403, angle = 100.9036, collision = h4500B1
x = -101.1263, y = -258.7971, z = -25.26194, angle = 77.17275, collision = h4500B1
x = -102.1881, y = -258.7939, z = -25.9744, angle = 22.17881, collision = h4500B1
x = -102.6863, y = -258.7961, z = -27.24446, angle = -8.969268, collision = h4500B1
x = -102.4061, y = -258.8064, z = -28.57003, angle = -65.68339, collision = h4501B1
x = -101.2615, y = -258.8035, z = -28.76966, angle = -115.5118, collision = h4500B1
x = -100.3137, y = -258.8008, z = -28.31562, angle = -119.5595, collision = h4500B1
x = -99.34486, y = -258.8059, z = -27.46787, angle = 178.6787, collision = h4500B1
x = -99.10077, y = -258.821, z = -26.15447, angle = -118.9114, collision = h4500B1
x = -97.93752, y = -258.8214, z = -25.43085, angle = -91.10674, collision = h4500B1
x = -96.63707, y = -258.821, z = -25.59334, angle = -60.38189, collision = h4500B1
x = -95.21532, y = -258.8211, z = -26.05775, angle = -130.4437, collision = h4500B1
x = -94.4031, y = -258.8211, z = -25.12545, angle = 176.0517, collision = h4500B1
x = -94.35076, y = -258.8271, z = -23.75131, angle = -158.8008, collision = h4500B1
x = -93.74651, y = -258.8332, z = -22.55572, angle = -93.58296, collision = h4500B1
x = -92.41249, y = -258.8298, z = -22.27136, angle = -112.4704, collision = h4500B1
x = -91.49499, y = -258.822, z = -21.83856, angle = -177.9903, collision = h4500B1
x = -91.69913, y = -258.821, z = -20.64462, angle = 158.3226, collision = h4500B1
x = -92.00484, y = -258.8211, z = -19.32004, angle = -170.7435, collision = h4500B1
x = -91.18485, y = -258.8211, z = -17.21384, angle = -140.3662, collision = h4500B1
x = -88.84798, y = -258.8211, z = -14.81906, angle = -51.99136, collision = h4500B1
x = -88.67192, y = -258.7134, z = -15.80717, angle = 83.50503, collision = h4500B1
x = -90.84616, y = -258.821, z = -18.52089, angle = 5.385358, collision = h4500B1
x = -91.54774, y = -258.8211, z = -23.09147, angle = -35.15277, collision = h4500B1
x = -90.75594, y = -258.8211, z = -24.22039, angle = -36.83772, collision = h4500B1
x = -90.06821, y = -258.8211, z = -25.03987, angle = -60.21268, collision = h4500B1
x = -88.84743, y = -258.8211, z = -25.66075, angle = -72.05669, collision = h4500B1
x = -87.52802, y = -258.821, z = -26.06603, angle = -80.899, collision = h4500B1
x = -86.17229, y = -258.8054, z = -26.18, angle = -57.57623, collision = h4500B1
x = -85.33595, y = -258.8033, z = -26.99747, angle = 36.42428, collision = h4500B1
x = -85.97846, y = -258.7981, z = -28.06852, angle = 20.26065, collision = h4500B1
x = -86.42144, y = -258.7937, z = -29.34988, angle = 19.8912, collision = h4500B1
x = -86.85501, y = -258.8051, z = -30.65644, angle = -23.71985, collision = h4500B1
x = -86.1643, y = -258.8211, z = -31.76521, angle = -47.26215, collision = h4500B1
x = -85.55433, y = -258.8211, z = -32.82955, angle = 54.91376, collision = h4500B1
x = -86.6698, y = -258.8211, z = -33.4154, angle = 102.7146, collision = h4500B1
x = -87.71597, y = -258.8211, z = -33.18082, angle = 114.4669, collision = h4500B1
x = -88.8113, y = -258.821, z = -32.43834, angle = 177.6821, collision = h4500B1
x = -88.94973, y = -258.8148, z = -31.07677, angle = 123.2992, collision = h4500B1
x = -90.06377, y = -258.821, z = -30.39916, angle = 72.73785, collision = h4500B1
x = -91.3112, y = -258.821, z = -30.86179, angle = -15.35686, collision = h4500B1
x = -90.83528, y = -258.821, z = -31.94062, angle = -86.82977, collision = h4500B1
x = -89.77386, y = -258.821, z = -32.02166, angle = -76.39867, collision = h4500B1
x = -88.59188, y = -258.8211, z = -33.7785, angle = 76.29977, collision = h4500B1
x = -89.88129, y = -258.8211, z = -34.16601, angle = 83.6135, collision = h4500B1
x = -91.24726, y = -258.8211, z = -34.35706, angle = 57.49813, collision = h4501B1
x = -92.12092, y = -258.8211, z = -35.44615, angle = -21.06542, collision = h4501B1
x = -91.586, y = -258.8008, z = -36.70119, angle = -25.27602, collision = h4501B1
x = -91.2688, y = -258.7961, z = -37.97467, angle = 34.33797, collision = h4501B1
x = -92.07021, y = -258.6734, z = -39.07364, angle = 46.34364, collision = h4501B1
x = -92.69759, y = -258.8161, z = -40.22797, angle = -14.7881, collision = h4501B1
x = -92.4678, y = -258.8211, z = -41.5843, angle = 1.48741, collision = h4501B1
x = -92.52913, y = -258.8211, z = -42.65021, angle = 29.27073, collision = h4501B1
x = -93.38126, y = -258.8211, z = -43.63007, angle = 84.50761, collision = h4501B1
x = -94.61159, y = -258.8211, z = -43.71008, angle = 96.97585, collision = h4501B1
x = -95.5778, y = -258.8211, z = -44.00583, angle = 53.61507, collision = h4501B1
x = -96.69154, y = -258.8211, z = -44.65741, angle = 74.29501, collision = h4501B1
x = -98.02273, y = -258.821, z = -45.00054, angle = 106.3347, collision = h4501B1
x = -99.47849, y = -258.821, z = -44.58456, angle = 64.99134, collision = h4501B1
x = -100.3915, y = -258.821, z = -45.28217, angle = -25.84371, collision = h4501B1
x = -99.8639, y = -258.821, z = -46.54937, angle = 6.287735, collision = h4501B1
x = -100.3059, y = -258.821, z = -47.71223, angle = 105.8008, collision = h4501B1
x = -101.473, y = -258.8104, z = -47.45421, angle = 118.277, collision = h4507B1
x = -102.5171, y = -258.801, z = -48.31564, angle = 98.23898, collision = h4501B1
x = -103.7262, y = -258.7937, z = -48.01324, angle = 106.4304, collision = h4501B1
x = -104.9793, y = -258.8103, z = -47.47274, angle = 131.1716, collision = h4501B1
x = -105.9785, y = -258.821, z = -46.55566, angle = 160.2085, collision = h4501B1
x = -106.2679, y = -258.821, z = -45.25201, angle = -169.6777, collision = h4501B1
x = -106.4812, y = -258.821, z = -43.84035, angle = 115.489, collision = h4501B1
x = -107.7, y = -258.821, z = -43.2053, angle = 142.8573, collision = h4501B1
x = -108.407, y = -258.821, z = -42.09399, angle = 170.862, collision = h4501B1
x = -108.8632, y = -258.821, z = -40.81316, angle = 149.4821, collision = h4501B1
x = -109.6209, y = -258.821, z = -39.66208, angle = 148.2803, collision = h4501B1
x = -110.0495, y = -258.821, z = -38.31594, angle = -112.5778, collision = h4501B1
x = -108.6978, y = -258.821, z = -37.83913, angle = -129.6089, collision = h4501B1
x = -107.8216, y = -258.821, z = -36.88723, angle = 178.1094, collision = h4501B1
x = -107.9116, y = -258.821, z = -35.63649, angle = 168.1322, collision = h4501B1
x = -107.8128, y = -258.821, z = -34.17777, angle = -136.2856, collision = h4501B1
x = -106.7264, y = -258.821, z = -33.36291, angle = -106.4295, collision = h4501B1
x = -106.3092, y = -258.8211, z = -32.14724, angle = 110.9631, collision = h4501B1
x = -107.568, y = -258.821, z = -31.74651, angle = 61.72024, collision = h4501B1
x = -108.8103, y = -258.821, z = -32.32368, angle = 118.1999, collision = h4501B1
x = -109.5965, y = -258.7137, z = -31.36715, angle = 176.9197, collision = h4501B1
x = -109.1703, y = -258.7882, z = -30.0786, angle = -168.6969, collision = h4501B1
x = -107.4147, y = -258.821, z = -30.23762, angle = -31.46085, collision = h4501B1
x = -105.15, y = -258.8211, z = -31.55249, angle = -95.75443, collision = h4501B1
x = -104.2372, y = -258.8211, z = -30.73465, angle = -174.4336, collision = h4501B1
x = -103.9571, y = -258.8211, z = -29.39005, angle = -153.2871, collision = h4501B1
x = -99.63589, y = -258.8256, z = -23.63226, angle = -166.5771, collision = h4500B1
x = -98.36932, y = -258.821, z = -17.93061, angle = -57.39396, collision = h4500B1
x = -94.76899, y = -258.8295, z = -18.21177, angle = -127.8062, collision = h4500B1
x = -92.8761, y = -258.8243, z = -20.18156, angle = 12.68389, collision = h4500B1
x = -93.15721, y = -258.8333, z = -21.39137, angle = 8.040075, collision = h4500B1
x = -96.27841, y = -258.821, z = -26.86335, angle = 57.7557, collision = h4500B1
x = -97.44236, y = -258.821, z = -27.6037, angle = 67.38654, collision = h4500B1
x = -101.1473, y = -258.82, z = -30.16716, angle = -15.2119, collision = h4501B1
x = -100.7134, y = -258.8211, z = -31.45438, angle = -38.30094, collision = h4501B1
x = -100.4878, y = -258.8211, z = -33.10291, angle = 17.20172, collision = h4501B1
x = -100.8937, y = -258.8211, z = -34.43733, angle = 5.848336, collision = h4501B1
x = -100.7687, y = -258.8211, z = -35.76472, angle = -40.50846, collision = h4501B1
x = -100.052, y = -258.8211, z = -36.55445, angle = -63.14423, collision = h4501B1
x = -98.7866, y = -258.8211, z = -37.07632, angle = -82.17204, collision = h4501B1
x = -97.42439, y = -258.8211, z = -37.2924, angle = -51.15896, collision = h4501B1
x = -96.48467, y = -258.8211, z = -38.22125, angle = -24.24496, collision = h4501B1
x = -95.9947, y = -258.8211, z = -39.50912, angle = -7.015697, collision = h4501B1
x = -95.72371, y = -258.8211, z = -40.86012, angle = -8.631201, collision = h4501B1
x = -95.57049, y = -258.8211, z = -41.91618, angle = 12.37662, collision = h4501B1
x = -96.62247, y = -258.821, z = -43.64301, angle = 147.9842, collision = h4501B1
x = -97.75535, y = -258.7206, z = -43.06538, angle = 57.22233, collision = h4501B1
x = -100.7409, y = -258.5455, z = -43.88866, angle = 149.207, collision = h4501B1
x = -101.6011, y = -258.4121, z = -42.85041, angle = 119.9487, collision = h4501B1
x = -102.5344, y = -258.549, z = -42.32458, angle = 122.4537, collision = h4501B1
x = -103.6025, y = -258.821, z = -41.48714, angle = 149.6882, collision = h4501B1
x = -104.2159, y = -258.821, z = -40.26519, angle = 165.3086, collision = h4501B1
x = -104.6808, y = -258.8211, z = -38.97496, angle = 152.7637, collision = h4501B1
x = -105.3255, y = -258.821, z = -37.75507, angle = 149.6038, collision = h4501B1
x = -106.1201, y = -258.821, z = -36.44408, angle = 141.5633, collision = h4501B1
x = -106.9268, y = -258.821, z = -35.32768, angle = 150.0761, collision = h4501B1
x = -107.7785, y = -258.821, z = -32.76126, angle = -146.2177, collision = h4501B1
x = -106.6776, y = -258.821, z = -37.45366, angle = -39.71617, collision = h4501B1
x = -102.4584, y = -258.821, z = -43.75994, angle = -16.54811, collision = h4501B1
x = -102.0309, y = -258.8199, z = -45.07178, angle = -23.95846, collision = h4501B1
x = -101.0337, y = -258.821, z = -46.05058, angle = -120.6579, collision = h4501B1
x = -96.69919, y = -258.729, z = -41.084, angle = 101.7928, collision = h4501B1
x = -98.12565, y = -257.8101, z = -40.61992, angle = 79.66792, collision = h4501B1
x = -99.13042, y = -257.6279, z = -40.91312, angle = 88.26345, collision = h4501B1
x = -100.0708, y = -257.1392, z = -40.38042, angle = 134.1987, collision = h4501B1
x = -101.0388, y = -256.5755, z = -39.39733, angle = 141.5644, collision = h4501B1
x = -101.8805, y = -255.9834, z = -38.30416, angle = 136.7049, collision = h4501B1
x = -102.6135, y = -255.5045, z = -37.56063, angle = 119.0981, collision = h4501B1
x = -103.7782, y = -255.0089, z = -36.87529, angle = 147.6138, collision = h4501B1
x = -104.5126, y = -254.491, z = -35.71335, angle = 158.5101, collision = h4501B1
x = -104.986, y = -254.1255, z = -34.46241, angle = 165.214, collision = h4502B1
x = -105.2452, y = -253.8633, z = -33.48743, angle = 164.5193, collision = h4502B1
x = -105.1872, y = -253.8649, z = -32.43681, angle = -178.616, collision = h4502B1
x = -105.1045, y = -253.8917, z = -31.43612, angle = 41.98804, collision = h4502B1
x = -106.2645, y = -253.9074, z = -32.02034, angle = 86.72427, collision = h4502B1
x = -107.6387, y = -253.9291, z = -32.12627, angle = 99.52439, collision = h4502B1
x = -108.7183, y = -253.9322, z = -31.79799, angle = 159.3974, collision = h4502B1
x = -109.169, y = -253.9525, z = -30.45728, angle = -150.3447, collision = h4502B1
x = -108.5921, y = -253.9605, z = -29.33692, angle = -107.6408, collision = h4502B1
x = -107.3224, y = -253.9317, z = -29.6146, angle = -91.32623, collision = h4502B1
x = -106.2581, y = -253.951, z = -29.59732, angle = -115.4516, collision = h4502B1
x = -105.2612, y = -253.9396, z = -29.13057, angle = -52.39491, collision = h4502B1
x = -104.7861, y = -253.926, z = -30.03091, angle = -12.49064, collision = h4502B1
x = -103.8502, y = -253.9039, z = -31.20867, angle = -74.17487, collision = h4502B1
x = -102.4982, y = -253.8977, z = -31.60382, angle = -72.28947, collision = h4502B1
x = -101.1547, y = -253.8662, z = -32.3004, angle = -47.09697, collision = h4502B1
x = -100.3279, y = -253.823, z = -33.34077, angle = 34.56783, collision = h4502B1
x = -100.951, y = -253.6284, z = -34.32641, angle = 36.35489, collision = h4502B1
x = -99.27474, y = -253.9271, z = -33.13715, angle = -128.7144, collision = h4502B1
x = -98.18019, y = -254.1446, z = -32.5073, angle = -103.4974, collision = h4502B1
x = -96.88631, y = -254.4015, z = -32.06907, angle = -122.8728, collision = h4502B1
x = -96.00756, y = -254.6109, z = -31.4924, angle = -123.9522, collision = h4502B1
x = -95.01385, y = -254.5503, z = -31.90229, angle = -68.14798, collision = h4502B1
x = -93.98671, y = -254.6214, z = -32.10979, angle = -58.41335, collision = h4502B1
x = -100.1851, y = -253.5163, z = -35.37629, angle = -17.40425, collision = h4502B1
x = -99.86221, y = -253.3268, z = -36.39315, angle = -40.1152, collision = h4502B1
x = -99.0123, y = -253.0564, z = -37.47971, angle = -34.97215, collision = h4502B1
x = -98.52741, y = -252.6737, z = -38.71006, angle = -16.32582, collision = h4502B1
x = -97.92023, y = -252.4174, z = -39.76894, angle = -129.255, collision = h4502B1
x = -96.97424, y = -252.6939, z = -39.04922, angle = -150.6703, collision = h4502B1
x = -95.94659, y = -252.6867, z = -38.97863, angle = -93.16157, collision = h4502B1
x = -94.78542, y = -252.6752, z = -38.74319, angle = -132.0873, collision = h4502B1
x = -93.94618, y = -252.5583, z = -38.01613, angle = -130.378, collision = h4502B1
x = -93.0867, y = -252.6078, z = -37.18468, angle = -135.9715, collision = h4502B1
x = -93.49512, y = -252.7291, z = -36.23062, angle = -156.7841, collision = h4502B1
x = -93.06831, y = -252.8503, z = -35.31688, angle = -108.1852, collision = h4502B1
x = -92.03796, y = -252.9121, z = -35.25471, angle = -81.72012, collision = h4502B1
x = -90.89697, y = -252.9953, z = -35.4928, angle = -80.31232, collision = h4502B1
x = -89.85294, y = -253.2859, z = -35.31798, angle = -115.6266, collision = h4500B1
x = -88.47638, y = -253.7059, z = -34.64589, angle = -113.7002, collision = h4500B1
x = -87.18618, y = -253.972, z = -34.17065, angle = -103.5348, collision = h4500B1
x = -86.19073, y = -254.1647, z = -33.92921, angle = -106.7379, collision = h4500B1
x = -85.18307, y = -254.3124, z = -33.48215, angle = -125.5142, collision = h4500B1
x = -84.26945, y = -254.2577, z = -32.84925, angle = -121.5029, collision = h4500B1
x = -91.75449, y = -252.7663, z = -36.58664, angle = 49.03294, collision = h4502B1
x = -92.49991, y = -252.361, z = -38.10725, angle = 11.7069, collision = h4502B1
x = -92.83508, y = -251.8497, z = -39.40986, angle = 25.55959, collision = h4502B1
x = -93.46518, y = -251.3541, z = -40.62462, angle = 45.09695, collision = h4502B1
x = -94.15919, y = -250.9425, z = -41.48416, angle = 6.697301, collision = h4502B1
x = -94.3224, y = -250.651, z = -42.57832, angle = 10.14013, collision = h4502B1
x = -94.5135, y = -250.4026, z = -43.68152, angle = 6.183288, collision = h4502B1
x = -94.60455, y = -250.3446, z = -44.86886, angle = 5.60652, collision = h4502B1
x = -95.34016, y = -254.286, z = -47.94601, angle = 12.63985, collision = h4503B1
x = -95.65377, y = -254.377, z = -49.32349, angle = 12.94848, collision = h4503B1
x = -95.95193, y = -254.3169, z = -50.67296, angle = 23.16235, collision = h4503B1
x = -96.44152, y = -254.6667, z = -51.96063, angle = 18.02193, collision = h4503B1
x = -96.80254, y = -255.0166, z = -53.28742, angle = 2.13774, collision = h4503B1
x = -96.95715, y = -255.2149, z = -54.31033, angle = 27.98456, collision = h4503B1
x = -97.52913, y = -255.4037, z = -55.52314, angle = 25.04413, collision = h4503B1
x = -97.9854, y = -255.5152, z = -56.80033, angle = -10.89406, collision = h4503B1
x = -97.33637, y = -255.6092, z = -58.1413, angle = -31.10333, collision = h4503B1
x = -96.69451, y = -255.7059, z = -59.18804, angle = -22.7823, collision = h4503B1
x = -96.25706, y = -255.7304, z = -60.46194, angle = -4.175117, collision = h4503B1
x = -94.24133, y = -254.3559, z = -47.19027, angle = -133.6986, collision = h4503B1
x = -94.03777, y = -254.3298, z = -46.14208, angle = 130.7581, collision = h4503B1
x = -97.10162, y = -258.8211, z = -40.01923, angle = 10.59353, collision = h4501B1
x = -96.90546, y = -258.7108, z = -42.11173, angle = 77.59114, collision = h4501B1
x = -98.53561, y = -258.1916, z = -41.93145, angle = 141.9522, collision = h4501B1
x = -104.0129, y = -254.074, z = -34.7149, angle = 164.5792, collision = h4502B1
x = -104.128, y = -253.8055, z = -32.94849, angle = -132.1115, collision = h4502B1
x = -103.2655, y = -253.8266, z = -32.24582, angle = -102.3059, collision = h4502B1
x = -102.0717, y = -253.7615, z = -32.72532, angle = -45.56792, collision = h4502B1
x = -95.52727, y = -250.3221, z = -43.90553, angle = 104.4576, collision = h4502B1
x = -96.87067, y = -250.4427, z = -43.60387, angle = 114.0748, collision = h4502B1
x = -98.09805, y = -250.4283, z = -42.98265, angle = 122.7905, collision = h4502B1
x = -99.17635, y = -250.4064, z = -42.35202, angle = 123.0264, collision = h4502B1
x = -100.3339, y = -250.2319, z = -41.59625, angle = 124.1167, collision = h4502B1
x = -101.1339, y = -250.043, z = -40.90143, angle = 164.2475, collision = h4502B1
x = -101.5658, y = -249.9, z = -39.86071, angle = 114.3257, collision = h4502B1
x = -102.3889, y = -249.656, z = -39.21881, angle = 151.8167, collision = h4502B1
x = -102.8649, y = -249.4707, z = -38.23947, angle = 158.8088, collision = h4502B1
x = -103.3187, y = -249.2866, z = -37.29292, angle = 129.3681, collision = h4502B1
x = -103.9462, y = -249.1065, z = -36.48705, angle = 61.13322, collision = h4502B1
x = -104.5593, y = -248.8158, z = -37.61005, angle = 79.71809, collision = h4502B1
x = -105.6818, y = -248.5479, z = -37.91632, angle = 55.87169, collision = h4502B1
x = -105.931, y = -248.24, z = -39.05511, angle = -82.06484, collision = h4502B1
x = -104.6026, y = -248.2501, z = -39.19552, angle = -38.81939, collision = h4502B1
x = -103.8569, y = -248.2255, z = -40.25613, angle = -17.59928, collision = h4502B1
x = -103.5998, y = -248.0049, z = -41.43779, angle = 55.47379, collision = h4502B1
x = -104.5472, y = -248.0139, z = -42.21364, angle = 14.63445, collision = h4502B1
x = -104.919, y = -247.9798, z = -43.48587, angle = -16.86987, collision = h4502B1
x = -104.403, y = -247.9678, z = -44.7127, angle = -106.5712, collision = h4502B1
x = -103.1243, y = -247.9694, z = -44.3051, angle = -145.4384, collision = h4502B1
x = -102.5224, y = -248.0626, z = -43.132, angle = 43.90192, collision = h4502B1
x = -103.2942, y = -247.9518, z = -45.31332, angle = 104.6321, collision = h4502B1
x = -104.2783, y = -249.0497, z = -35.35444, angle = 136.1033, collision = h4502B1
