x = 3.952387, y = -93.45131, z = 179.925, angle = -40.58049, collision = h0102B0
x = 36.06569, y = -118.7441, z = 269.3713, angle = -15.12485, collision = h0009B0
x = 36.467, y = -118.6825, z = 268.2181, angle = -29.28263, collision = h0009B0
x = 36.89447, y = -118.6563, z = 267.0773, angle = -53.77643, collision = h0009B0
x = 37.70276, y = -118.6947, z = 266.1726, angle = -43.45773, collision = h0009B0
x = 38.5554, y = -118.5224, z = 265.4577, angle = 21.06516, collision = h0009B0
x = 51.80908, y = -118.4602, z = 245.3441, angle = 21.06516, collision = h0009B0
x = 38.97298, y = -121.0277, z = 254.0776, angle = 57.34811, collision = h0009B0
x = 37.98246, y = -121.182, z = 254.6511, angle = 97.51291, collision = h0009B0
x = 36.56601, y = -123.1956, z = 255.5701, angle = 54.59369, collision = h0009B0
x = 35.61199, y = -123.3477, z = 255.1822, angle = 54.27905, collision = h0015B0
x = 34.57595, y = -123.5155, z = 254.5341, angle = 54.27905, collision = h0015B0
x = 34.86462, y = -123.4759, z = 253.3675, angle = -11.32684, collision = h0015B0
x = 35.50095, y = -123.4468, z = 252.0645, angle = -26.40623, collision = h0015B0
x = 36.39758, y = -123.4764, z = 251.417, angle = -74.28966, collision = h0015B0
x = 37.62249, y = -123.4984, z = 250.6821, angle = -6.899598, collision = h0015B0
x = 38.05811, y = -123.6966, z = 249.555, angle = -4.192083, collision = h0015B0
x = 38.31363, y = -123.6965, z = 248.4393, angle = -41.21794, collision = h0015B0
x = 39.16346, y = -123.6966, z = 247.6306, angle = -26.9671, collision = h0015B0
x = 39.85081, y = -123.5155, z = 246.2633, angle = -8.714624, collision = h0015B0
x = 40.14749, y = -123.5155, z = 245.1154, angle = 47.26208, collision = h0015B0
x = 39.30287, y = -123.5155, z = 244.4009, angle = 59.8762, collision = h0015B0
x = 38.26866, y = -123.5155, z = 243.749, angle = 56.83611, collision = h0015B0
x = 36.94052, y = -123.5155, z = 243.0685, angle = 123.6657, collision = h0015B0
x = 35.8265, y = -123.5155, z = 243.4924, angle = 137.2635, collision = h0015B0
x = 34.77293, y = -123.5155, z = 244.6021, angle = 132.6359, collision = h0015B0
x = 34.14146, y = -123.5155, z = 245.5441, angle = -176.8696, collision = h0015B0
x = 33.8462, y = -123.5155, z = 246.5526, angle = -155.6514, collision = h0015B0
x = 34.64646, y = -123.5155, z = 247.7512, angle = -128.2776, collision = h0015B0
x = 35.58553, y = -123.5105, z = 248.3648, angle = -101.147, collision = h0015B0
x = 36.99616, y = -123.6832, z = 248.8837, angle = -66.19202, collision = h0015B0
x = 38.03328, y = -123.8302, z = 247.1285, angle = 77.86182, collision = h0015B0
x = 37.04719, y = -123.9199, z = 246.9164, angle = -76.3057, collision = h0015B0
x = 36.28063, y = -124.0492, z = 247.9136, angle = 36.95437, collision = h0015B0
x = 35.39546, y = -124.2458, z = 247.0771, angle = 22.78089, collision = h0015B0
x = 35.89165, y = -123.9666, z = 245.6554, angle = -136.1122, collision = h0015B0
x = 40.26896, y = -123.5933, z = 247.3224, angle = 89.98556, collision = h0015B0
x = 38.61772, y = -123.8676, z = 246.2106, angle = 83.22835, collision = h0015B0
x = 36.67347, y = -131.4215, z = 244.3305, angle = -0.3676964, collision = h1901B0
x = 37.96966, y = -131.4101, z = 244.5211, angle = -111.7013, collision = h1901B0
x = 39.10939, y = -131.2965, z = 244.973, angle = -115.206, collision = h1901B0
x = 40.51247, y = -131.1053, z = 245.5863, angle = -98.72622, collision = h1901B0
x = 41.97493, y = -130.8958, z = 245.9441, angle = -103.7444, collision = h1901B0
x = 43.18179, y = -130.4547, z = 246.0558, angle = -101.868, collision = h1901B0
x = 44.26034, y = -129.968, z = 246.1258, angle = -40.45473, collision = h1901B0
x = 38.94921, y = -131.4577, z = 243.5391, angle = 0.389553, collision = h1901B0
x = 38.95018, y = -131.3973, z = 242.3142, angle = 14.64229, collision = h1901B0
x = 38.5686, y = -131.0303, z = 240.8297, angle = -0.749545, collision = h1901B0
x = 38.43193, y = -130.4671, z = 239.9253, angle = 1.123307, collision = h1901B0
x = 38.41129, y = -129.8476, z = 238.3947, angle = -6.092133, collision = h1901B0
x = 38.46692, y = -129.3314, z = 237.1723, angle = 0.03498423, collision = h1901B0
x = 38.54775, y = -128.7174, z = 235.6443, angle = -1.942793, collision = h1901B0
x = 38.57355, y = -128.1885, z = 234.7261, angle = 0.8520388, collision = h1901B0
x = 38.60352, y = -127.6873, z = 233.8067, angle = 0.5172775, collision = h1901B0
x = 38.58982, y = -127.361, z = 232.2759, angle = 30.12458, collision = h1901B0
x = 38.29326, y = -127.0472, z = 231.1142, angle = 57.57687, collision = h1901B0
x = 37.1176, y = -126.7342, z = 230.1636, angle = -7.661478, collision = h1901B0
x = 36.89602, y = -126.4404, z = 228.9884, angle = -55.24489, collision = h1901B0
x = 37.88776, y = -126.0295, z = 227.9099, angle = -32.61156, collision = h1900B0
x = 38.9263, y = -125.6402, z = 227.0647, angle = 66.64747, collision = h1900B0
x = 37.97009, y = -125.7584, z = 226.3546, angle = 73.09898, collision = h1900B0
x = 36.48143, y = -126.0603, z = 226.0016, angle = 5.235791, collision = h1900B0
x = 35.75743, y = -126.0801, z = 225.2315, angle = -74.40694, collision = h1900B0
x = 36.6466, y = -126.061, z = 224.5152, angle = -123.997, collision = h1900B0
x = 37.77787, y = -125.9111, z = 224.9041, angle = -96.83537, collision = h1900B0
x = 39.07623, y = -125.7652, z = 225.4239, angle = 23.68456, collision = h1900B0
x = 39.28855, y = -125.8776, z = 224.3193, angle = 43.73135, collision = h1900B0
x = 38.27537, y = -126.0058, z = 223.1906, angle = -25.84083, collision = h1900B0
x = 38.50982, y = -126.087, z = 221.7649, angle = -6.410501, collision = h1900B0
x = 39.05112, y = -126.095, z = 220.7022, angle = 14.04408, collision = h1900B0
x = 38.76876, y = -126.0211, z = 219.2024, angle = -31.53337, collision = h1900B0
x = 39.31039, y = -125.993, z = 218.1117, angle = -33.299, collision = h1900B0
x = 40.13015, y = -125.888, z = 216.8196, angle = -22.30273, collision = h1900B0
x = 40.8454, y = -125.8455, z = 215.4726, angle = -49.25484, collision = h1900B0
x = 41.4898, y = -125.8415, z = 214.4528, angle = -97.11819, collision = h1900B0
x = 42.93615, y = -125.8951, z = 214.2568, angle = -120.4305, collision = h1900B0
x = 44.03255, y = -125.916, z = 214.7937, angle = -55.05556, collision = h1900B0
x = 45.14438, y = -125.9439, z = 214.5789, angle = -115.8324, collision = h1900B0
x = 45.7973, y = -125.3882, z = 213.9347, angle = -115.8324, collision = h1900B0
x = 47.98086, y = -125.6531, z = 212.9345, angle = -161.1964, collision = h1900B0
x = 47.68331, y = -125.7584, z = 214.2088, angle = -171.858, collision = h1900B0
x = 47.77575, y = -125.7501, z = 215.4312, angle = -123.2491, collision = h1900B0
x = 48.59557, y = -125.7276, z = 216.4831, angle = -93.80452, collision = h1900B0
x = 49.81601, y = -125.7295, z = 216.4359, angle = -144.712, collision = h1900B0
x = 50.95692, y = -125.6806, z = 217.291, angle = 120.6556, collision = h1900B0
x = 50.1673, y = -125.7292, z = 218.3664, angle = 70.71522, collision = h1900B0
x = 48.96763, y = -125.758, z = 218.2116, angle = 83.45772, collision = h1900B0
x = 47.48701, y = -125.8279, z = 217.9453, angle = 127.4551, collision = h1900B0
x = 46.48763, y = -126.0832, z = 218.6462, angle = 131.1338, collision = h1900B0
x = 45.33176, y = -126.1268, z = 219.6459, angle = -175.0657, collision = h1900B0
x = 45.27351, y = -126.1828, z = 221.1541, angle = -150.4086, collision = h1900B0
x = 45.42234, y = -126.1724, z = 222.3321, angle = -77.54296, collision = h1900B0
x = 46.84798, y = -126.2186, z = 222.3609, angle = 18.39632, collision = h1900B0
x = 46.98983, y = -126.2671, z = 221.2124, angle = 85.25873, collision = h1900B0
x = 44.17151, y = -126.1888, z = 221.3677, angle = 146.7745, collision = h1900B0
x = 43.26641, y = -126.2166, z = 222.5966, angle = 150.6986, collision = h1900B0
x = 42.75023, y = -126.0832, z = 223.7057, angle = 77.14854, collision = h1900B0
x = 41.33722, y = -125.8524, z = 223.7325, angle = 1.291616, collision = h1900B0
x = 41.09359, y = -125.9793, z = 222.2596, angle = -53.05008, collision = h1900B0
x = 41.64184, y = -126.1233, z = 221.2211, angle = -75.43127, collision = h1900B0
x = 43.11929, y = -126.2229, z = 220.8401, angle = -109.4471, collision = h1900B0
x = 47.20515, y = -126.0643, z = 223.4635, angle = -104.3185, collision = h1900B0
x = 48.3915, y = -125.8603, z = 223.7677, angle = -42.63653, collision = h1900B0
x = 49.60337, y = -125.8691, z = 223.1387, angle = -21.61673, collision = h1900B0
x = 50.00637, y = -125.9991, z = 221.9828, angle = -40.85439, collision = h1900B0
x = 50.6333, y = -126.0373, z = 220.9392, angle = -54.51647, collision = h1900B0
x = 51.55813, y = -125.7511, z = 220.1401, angle = -87.96204, collision = h1900B0
x = 52.97002, y = -125.696, z = 219.798, angle = -162.8699, collision = h1900B0
x = 52.59914, y = -125.7479, z = 220.904, angle = 113.4664, collision = h1900B0
x = 52.31728, y = -125.8768, z = 222.0176, angle = 179.2371, collision = h1900B0
x = 52.19557, y = -125.9912, z = 223.172, angle = -139.1541, collision = h1900B0
x = 52.88394, y = -125.9823, z = 224.484, angle = -108.1006, collision = h1900B0
x = 54.23086, y = -126.1677, z = 225.1434, angle = -125.2529, collision = h1900B0
x = 55.05218, y = -126.2023, z = 225.802, angle = -173.4985, collision = h1900B0
x = 53.78987, y = -126.2949, z = 226.3651, angle = 82.52089, collision = h1900B0
x = 52.52648, y = -125.7965, z = 226.5547, angle = 138.1489, collision = h1900B0
x = 51.39557, y = -125.6395, z = 227.7012, angle = -133.6207, collision = h1900B0
x = 51.81078, y = -126.1767, z = 228.8129, angle = -150.1909, collision = h0019B0
x = 52.64363, y = -126.0554, z = 229.6897, angle = 169.2651, collision = h0019B0
x = 52.13068, y = -126.0711, z = 230.7778, angle = 124.3438, collision = h0019B0
x = 51.07434, y = -126.109, z = 231.3953, angle = -179.732, collision = h0019B0
x = 50.82121, y = -126.0812, z = 232.5504, angle = 163.2974, collision = h0019B0
x = 50.48794, y = -125.9184, z = 234.0391, angle = -144.8472, collision = h0019B0
x = 51.09386, y = -126.1393, z = 235.0971, angle = -150.8741, collision = h0019B0
x = 51.63293, y = -126.1947, z = 236.4234, angle = 175.6396, collision = h0019B0
x = 51.48462, y = -126.3157, z = 237.8878, angle = 177.0865, collision = h0019B0
x = 51.38416, y = -126.333, z = 239.1086, angle = -174.5945, collision = h0019B0
x = 51.49021, y = -126.3454, z = 240.6332, angle = 166.658, collision = h0019B0
x = 51.32294, y = -126.4628, z = 241.7839, angle = 166.658, collision = h0019B0
x = 51.35571, y = -126.4918, z = 242.8292, angle = 159.9578, collision = h0019B0
x = 50.93248, y = -126.4398, z = 243.8447, angle = 152.0376, collision = h0019B0
x = 51.0867, y = -126.5396, z = 244.858, angle = -54.16766, collision = h0019B0
x = 52.20859, y = -126.4935, z = 244.5228, angle = -104.3177, collision = h0019B0
x = 53.30981, y = -126.4264, z = 244.9149, angle = -27.032, collision = h0019B0
x = 54.19327, y = -126.2457, z = 244.1841, angle = -21.66492, collision = h0019B0
x = 54.75075, y = -126.0149, z = 242.7753, angle = -130.0998, collision = h0019B0
x = 55.7559, y = -125.6729, z = 242.71, angle = -166.0368, collision = h0019B0
x = 56.21919, y = -125.6502, z = 244.16, angle = -129.3463, collision = h0019B0
x = 57.27807, y = -125.5427, z = 243.4005, angle = -59.73724, collision = h0020B0
x = 58.28278, y = -125.5427, z = 242.7169, angle = -51.45834, collision = h0020B0
x = 59.09198, y = -125.5427, z = 242.1125, angle = -39.87931, collision = h0020B0
x = 59.10445, y = -125.5427, z = 241.0785, angle = 8.000159, collision = h0020B0
x = 60.15504, y = -125.5427, z = 241.099, angle = -155.8189, collision = h0020B0
x = 60.89899, y = -125.5427, z = 242.3577, angle = -147.7345, collision = h0020B0
x = 61.76542, y = -125.5427, z = 242.993, angle = -65.61387, collision = h0020B0
x = 63.23611, y = -125.5427, z = 242.7388, angle = -135.4143, collision = h0020B0
x = 64.24193, y = -125.5427, z = 243.3758, angle = -92.78286, collision = h0020B0
x = 65.66015, y = -125.5427, z = 243.7755, angle = -39.39469, collision = h0020B0
x = 66.5054, y = -125.5427, z = 243.0633, angle = 40.20363, collision = h0020B0
x = 65.9015, y = -125.5427, z = 242.0219, angle = 78.38113, collision = h0020B0
x = 64.61619, y = -125.5391, z = 241.4288, angle = 166.4485, collision = h0020B0
x = 65.14987, y = -125.4482, z = 240.4624, angle = -15.47501, collision = h0020B0
x = 65.57507, y = -125.2101, z = 238.991, angle = 13.38686, collision = h0020B0
x = 65.44144, y = -124.8243, z = 237.7806, angle = 39.3314, collision = h0020B0
x = 64.54214, y = -124.2886, z = 236.5493, angle = 41.79979, collision = h0020B0
x = 63.51414, y = -123.6508, z = 235.4153, angle = 43.38992, collision = h0020B0
x = 62.82956, y = -123.2994, z = 234.4057, angle = 105.2503, collision = h0020B0
x = 61.35168, y = -122.8143, z = 234.4968, angle = 96.19402, collision = h0020B0
x = 60.14199, y = -122.5341, z = 234.6779, angle = 89.99924, collision = h0020B0
x = 58.61517, y = -122.1631, z = 234.7431, angle = 136.7931, collision = h0020B0
x = 57.41234, y = -121.5673, z = 235.6139, angle = 136.4973, collision = h0020B0
x = 56.66304, y = -120.965, z = 236.579, angle = 132.3202, collision = h0020B0
x = 55.56127, y = -120.3707, z = 237.639, angle = -178.9797, collision = h0020B0
x = 55.3704, y = -120.091, z = 238.833, angle = 158.4532, collision = h0020B0
x = 54.88137, y = -119.7134, z = 240.2775, angle = 153.4877, collision = h0020B0
x = 54.2258, y = -119.0901, z = 241.6601, angle = 143.2174, collision = h0020B0
x = 53.59303, y = -118.767, z = 242.5851, angle = 144.6165, collision = h0020B0
x = 53.23513, y = -119.0038, z = 241.3563, angle = 10.42378, collision = h0020B0
x = 53.54637, y = -119.3616, z = 240.3856, angle = -57.10387, collision = h0020B0
x = 56.42987, y = -120.3232, z = 238.4413, angle = 31.71512, collision = h0020B0
x = 55.49017, y = -120.6908, z = 236.2861, angle = -26.16943, collision = h0020B0
x = 60.20321, y = -122.5858, z = 233.4765, angle = -139.8883, collision = h0020B0
x = 62.11238, y = -123.1162, z = 235.2065, angle = -98.39232, collision = h0020B0
x = 64.75933, y = -123.9471, z = 235.2165, angle = -126.0509, collision = h0020B0
x = 66.04749, y = -124.2995, z = 235.7187, angle = 173.0241, collision = h0020B0
x = 66.10391, y = -124.6982, z = 236.9292, angle = 177.9842, collision = h0020B0
x = 65.72223, y = -123.7639, z = 234.396, angle = 36.86088, collision = h0020B0
x = 64.87721, y = -123.4056, z = 233.5058, angle = 158.2168, collision = h0020B0
x = 63.94728, y = -123.5738, z = 234.425, angle = -178.7259, collision = h0020B0
x = 63.79454, y = -124.5994, z = 237.475, angle = 171.1784, collision = h0020B0
x = 63.62654, y = -125.2746, z = 238.9944, angle = 152.2781, collision = h0020B0
x = 62.99362, y = -125.5427, z = 240.3735, angle = 59.28254, collision = h0020B0
x = 61.89525, y = -125.5427, z = 240.4661, angle = 15.44568, collision = h0020B0
x = 61.26866, y = -125.5427, z = 239.0979, angle = 30.92279, collision = h0020B0
x = 60.9799, y = -125.5427, z = 237.9262, angle = 119.4185, collision = h0020B0
x = 60.01041, y = -125.5427, z = 237.5451, angle = 150.9531, collision = h0020B0
x = 60.17801, y = -125.5427, z = 240.0449, angle = 98.11021, collision = h0020B0
x = 58.70414, y = -125.5427, z = 239.9831, angle = 178.6447, collision = h0020B0
x = 64.34232, y = -125.5427, z = 244.3844, angle = 166.0307, collision = h0020B0
x = 63.71748, y = -125.5428, z = 245.4879, angle = 149.4033, collision = h0020B0
x = 63.30172, y = -125.5153, z = 246.4585, angle = 91.76717, collision = h0021B0
x = 62.26509, y = -125.5379, z = 246.5981, angle = 85.3776, collision = h0021B0
x = 61.16581, y = -125.5621, z = 246.5476, angle = 95.44653, collision = h0021B0
x = 64.33496, y = -125.4967, z = 246.5476, angle = -60.51229, collision = h0021B0
x = 67.39074, y = -127.4318, z = 246.6523, angle = -62.8298, collision = h0021B0
x = 68.13602, y = -133.4781, z = 248.9891, angle = -128.3962, collision = h0021B0
x = 67.39868, y = -133.4781, z = 249.7981, angle = -174.4308, collision = h0021B0
x = 66.94678, y = -133.4781, z = 250.9318, angle = 91.03127, collision = h0021B0
x = 65.78764, y = -133.4781, z = 251.2545, angle = 76.74784, collision = h0021B0
x = 64.92538, y = -133.4781, z = 250.4499, angle = 50.60715, collision = h0021B0
x = 63.83024, y = -133.4781, z = 249.4674, angle = 60.76851, collision = h0021B0
x = 62.56168, y = -133.4781, z = 248.6345, angle = 84.38718, collision = h0021B0
x = 61.36411, y = -133.4781, z = 249.0091, angle = 169.7953, collision = h0021B0
x = 60.79449, y = -133.4781, z = 249.9344, angle = 151.6343, collision = h0021B0
x = 60.79449, y = -133.4781, z = 251.0873, angle = -151.0994, collision = h0021B0
x = 61.09855, y = -133.4781, z = 252.2458, angle = -165.9939, collision = h0021B0
x = 61.73568, y = -133.4781, z = 253.2677, angle = 166.9932, collision = h0021B0
x = 61.55568, y = -133.4781, z = 254.7749, angle = 169.8988, collision = h0021B0
x = 61.14494, y = -133.4781, z = 255.7986, angle = -145.1124, collision = h0021B0
x = 61.55411, y = -133.4781, z = 257.049, angle = -28.83353, collision = h0021B0
x = 62.6762, y = -133.4781, z = 256.673, angle = -33.29846, collision = h0021B0
x = 63.14883, y = -133.4781, z = 255.5548, angle = -48.64305, collision = h0021B0
x = 64.30437, y = -133.4781, z = 254.561, angle = -5.745801, collision = h0021B0
x = 64.71954, y = -133.4781, z = 253.4314, angle = -3.187567, collision = h0021B0
x = 64.76321, y = -133.4781, z = 251.9036, angle = 36.79564, collision = h0021B0
x = 63.92198, y = -133.4781, z = 250.636, angle = 52.38624, collision = h0021B0
x = 64.92691, y = -133.4781, z = 248.945, angle = -56.68742, collision = h0021B0
x = 66.20922, y = -133.4781, z = 248.1081, angle = -101.8624, collision = h0021B0
x = 67.32993, y = -133.4781, z = 247.8617, angle = -157.6431, collision = h0021B0
x = 68.13927, y = -133.4781, z = 251, angle = -90, collision = h0021B0
x = 69.39891, y = -122.0781, z = 250.7649, angle = -21.316, collision = h0021B0
x = 69.58601, y = -122.0781, z = 249.574, angle = 0.1034091, collision = h0021B0
x = 69.58546, y = -122.0781, z = 248.3493, angle = -0.8137897, collision = h0021B0
