x = 224.9989, y = -383.5193, z = 89.1199, angle = -170.9049, collision = h0064B1
x = 409.3499, y = -378.1325, z = 276.2129, angle = 55.79949, collision = h0033B1
x = 408.1488, y = -378.1325, z = 275.5107, angle = 92.78146, collision = h3300B1
x = 406.7104, y = -378.1325, z = 275.5515, angle = 94.66304, collision = h0033B1
x = 405.28, y = -377.8618, z = 275.8531, angle = 158.7179, collision = h3300B1
x = 404.8447, y = -378.1325, z = 276.9586, angle = -155.3829, collision = h0033B1
x = 405.4498, y = -378.1325, z = 278.2699, angle = -149.7251, collision = h3300B1
x = 406.1961, y = -378.1325, z = 279.493, angle = -175.1029, collision = h0033B1
x = 406.2694, y = -378.1325, z = 280.8845, angle = 151.989, collision = h0033B1
x = 405.5021, y = -378.0327, z = 282.0862, angle = 102.7158, collision = h0033B1
x = 404.2706, y = -378.1325, z = 282.3154, angle = 77.15096, collision = h0033B1
x = 402.874, y = -378.1325, z = 281.9968, angle = 106.9092, collision = h0033B1
x = 401.6061, y = -378.1325, z = 282.5404, angle = 145.4053, collision = h0033B1
x = 400.989, y = -377.716, z = 283.7438, angle = -168.2023, collision = h3300B1
x = 401.4, y = -378.1325, z = 285.0507, angle = -145.0206, collision = h0033B1
x = 402.2135, y = -377.8916, z = 286.2378, angle = -145.5632, collision = h0033B1
x = 402.9825, y = -378.1325, z = 287.4222, angle = 161.5216, collision = h0033B1
x = 402.5332, y = -378.1325, z = 288.6732, angle = 152.7518, collision = h3300B1
x = 402.1558, y = -378.1325, z = 289.9816, angle = -146.4519, collision = h0033B1
x = 402.8959, y = -378.1325, z = 291.2559, angle = -167.7767, collision = h0033B1
x = 403.1982, y = -378.1325, z = 292.4547, angle = -175.0668, collision = h3300B1
x = 403.3276, y = -377.9266, z = 293.8272, angle = -156.9789, collision = h3300B1
x = 403.7035, y = -377.7159, z = 294.761, angle = -112.9659, collision = h3300B1
x = 405.0004, y = -378.1325, z = 295.2824, angle = -99.71124, collision = h0033B1
x = 406.391, y = -378.1325, z = 295.3333, angle = -63.1161, collision = h0033B1
x = 407.5169, y = -378.1325, z = 294.794, angle = -78.54757, collision = h0033B1
x = 409.5049, y = -378.1325, z = 294.3364, angle = -97.43816, collision = h0033B1
x = 409.5469, y = -378.1325, z = 295.3414, angle = 144.6823, collision = h0033B1
x = 410.1915, y = -377.8145, z = 293.6093, angle = -57.64673, collision = h0033B1
x = 411.0729, y = -377.6974, z = 292.9654, angle = -87.74188, collision = h0033B1
x = 409.4995, y = -378.1325, z = 292.5453, angle = 87.76275, collision = h0033B1
x = 408.2722, y = -377.9144, z = 292.6813, angle = 141.878, collision = h0033B1
x = 407.3587, y = -377.7981, z = 293.7457, angle = 133.3051, collision = h0033B1
x = 402.2069, y = -378.1325, z = 293.2574, angle = 38.45167, collision = h0033B1
x = 401.4659, y = -378.1325, z = 292.4045, angle = 51.62414, collision = h0033B1
x = 400.5312, y = -378.1325, z = 291.7049, angle = 88.38263, collision = h0033B1
x = 399.1832, y = -378.1325, z = 291.5595, angle = 105.9962, collision = h3300B1
x = 398.0112, y = -377.7236, z = 291.8407, angle = 114.0323, collision = h0033B1
x = 396.7551, y = -377.8824, z = 292.3483, angle = 59.77295, collision = h0033B1
x = 395.7924, y = -378.1325, z = 291.9514, angle = 14.43688, collision = h0033B1
x = 395.1739, y = -378.1325, z = 292.8571, angle = 105.7044, collision = h0033B1
x = 393.843, y = -378.1325, z = 293.2045, angle = 85.37096, collision = h0033B1
x = 392.4789, y = -378.1325, z = 292.9515, angle = 42.94257, collision = h0033B1
x = 391.6099, y = -378.1325, z = 292.1396, angle = 64.3214, collision = h0033B1
x = 390.4836, y = -378.1325, z = 291.5596, angle = 43.54192, collision = h0033B1
x = 390.2378, y = -377.928, z = 290.4019, angle = -117.2374, collision = h0033B1
x = 395.9126, y = -377.8969, z = 293.5695, angle = -138.2502, collision = h0033B1
x = 396.8395, y = -378.1325, z = 294.6257, angle = -141.8573, collision = h0033B1
x = 397.7298, y = -378.1325, z = 295.7129, angle = -143.7702, collision = h0033B1
x = 398.5466, y = -378.1291, z = 296.8558, angle = -144.9213, collision = h3300B1
x = 399.3507, y = -378.1325, z = 298.0081, angle = -142.3306, collision = h0033B1
x = 400.2024, y = -377.9266, z = 299.1258, angle = -137.7778, collision = h0033B1
x = 401.1403, y = -378.1325, z = 300.1721, angle = -139.2247, collision = h0033B1
x = 402.0526, y = -378.1325, z = 301.2411, angle = -128.7384, collision = h0033B1
x = 403.1863, y = -378.1257, z = 301.4127, angle = -37.26259, collision = h0033B1
x = 404.1462, y = -378.1325, z = 300.315, angle = -74.5996, collision = h0033B1
x = 402.2074, y = -377.8158, z = 302.347, angle = -175.449, collision = h3300B1
x = 402.1928, y = -377.7438, z = 303.7902, angle = 113.5747, collision = h0033B1
x = 401.0996, y = -378.1325, z = 304.4086, angle = 101.6353, collision = h0033B1
x = 399.8553, y = -378.1325, z = 304.8802, angle = 178.6984, collision = h0033B1
x = 400.3237, y = -378.1325, z = 305.7698, angle = -109.0634, collision = h0033B1
x = 401.5664, y = -378.1325, z = 306.4147, angle = -142.4766, collision = h0033B1
x = 401.3344, y = -378.1325, z = 307.4725, angle = -129.128, collision = h0033B1
x = 402.4866, y = -378.1325, z = 305.7642, angle = -86.32784, collision = h0033B1
x = 403.0725, y = -378.1325, z = 304.9513, angle = -4.061408, collision = h0033B1
x = 398.8206, y = -378.1325, z = 304.8105, angle = 61.88209, collision = h0033B1
x = 397.5818, y = -378.0463, z = 304.149, angle = 40.96236, collision = h0033B1
x = 396.6168, y = -378.1175, z = 303.1383, angle = 64.13657, collision = h0033B1
x = 395.3601, y = -378.0753, z = 302.5189, angle = 66.86295, collision = h3300B1
x = 394.0673, y = -377.9725, z = 301.9678, angle = 67.35807, collision = h3300B1
x = 392.812, y = -377.9557, z = 301.353, angle = 32.69463, collision = h0033B1
x = 392.0979, y = -378.1325, z = 300.1602, angle = 20.05748, collision = h0033B1
x = 391.5293, y = -377.9627, z = 298.8831, angle = 49.1179, collision = h0033B1
x = 390.4034, y = -378.1325, z = 298.0752, angle = 94.97763, collision = h0033B1
x = 389.1206, y = -378.1325, z = 298.333, angle = 124.0367, collision = h0033B1
x = 387.8861, y = -377.9295, z = 298.802, angle = 61.94606, collision = h3300B1
x = 386.6742, y = -378.1325, z = 298.1366, angle = 76.90722, collision = h0033B1
x = 385.5545, y = -378.1253, z = 298.2081, angle = 143.7574, collision = h0033B1
x = 385.0921, y = -378.1325, z = 299.3147, angle = -112.7488, collision = h0033B1
x = 386.3524, y = -378.1325, z = 299.8452, angle = -136.4688, collision = h0033B1
x = 387.3513, y = -378.1325, z = 300.815, angle = -150.8426, collision = h0033B1
x = 388.0251, y = -378.1325, z = 302.0446, angle = -165.9035, collision = h0033B1
x = 387.7801, y = -378.1325, z = 303.1734, angle = 87.27093, collision = h3300B1
x = 386.3802, y = -378.1325, z = 303.1434, angle = 84.4313, collision = h0033B1
x = 385.0067, y = -378.1325, z = 302.8949, angle = 56.41668, collision = h3300B1
x = 383.8566, y = -378.1325, z = 302.5614, angle = 135.8408, collision = h3300B1
x = 383.0883, y = -377.8476, z = 303.5884, angle = 173.7215, collision = h3300B1
x = 383.3206, y = -377.9942, z = 304.767, angle = -107.628, collision = h3300B1
x = 384.6326, y = -377.9198, z = 305.2537, angle = -138.5287, collision = h3300B1
x = 385.5276, y = -378.0735, z = 306.3334, angle = -153.7931, collision = h0033B1
x = 385.9815, y = -378.0665, z = 307.377, angle = -159.6286, collision = h0033B1
x = 386.6185, y = -377.6319, z = 308.2862, angle = -110.4309, collision = h3300B1
x = 387.5305, y = -378.1325, z = 308.6259, angle = -106.0049, collision = h0033B1
x = 388.9438, y = -378.1325, z = 308.8812, angle = -75.79025, collision = h0033B1
x = 390.3775, y = -378.1325, z = 308.5776, angle = -91.80068, collision = h0033B1
x = 391.678, y = -378.1325, z = 308.6313, angle = -102.6905, collision = h0033B1
x = 393.1046, y = -378.087, z = 309.0082, angle = -147.9808, collision = h0033B1
x = 393.6259, y = -377.9603, z = 310.0824, angle = -179.4262, collision = h0033B1
x = 393.0333, y = -377.9662, z = 311.1931, angle = 147.4103, collision = h0033B1
x = 392.1417, y = -377.8827, z = 312.2435, angle = 121.2807, collision = h0033B1
x = 391.1721, y = -378.0543, z = 312.7917, angle = 115.0904, collision = h0033B1
x = 390.1342, y = -378.1325, z = 313.3417, angle = 118.9065, collision = h0033B1
x = 388.9396, y = -378.1325, z = 312.8996, angle = 90.37724, collision = h0033B1
x = 387.578, y = -378.1325, z = 313.1082, angle = 146.9968, collision = h0033B1
x = 387.0177, y = -378.1325, z = 314.3131, angle = -177.9642, collision = h0034B1
x = 386.8571, y = -378.1325, z = 315.6835, angle = 145.8961, collision = h0034B1
x = 386.2731, y = -378.1325, z = 316.5604, angle = 149.1291, collision = h0034B1
x = 385.0398, y = -378.1325, z = 317.1241, angle = 105.7603, collision = h0034B1
x = 383.7905, y = -378.1325, z = 317.6833, angle = 167.7924, collision = h0034B1
x = 383.5336, y = -378.1325, z = 319.0423, angle = 166.0171, collision = h0034B1
x = 383.1516, y = -378.1325, z = 320.3619, angle = 111.8991, collision = h0034B1
x = 381.8866, y = -378.1325, z = 320.8377, angle = 90.30447, collision = h0034B1
x = 380.7867, y = -377.974, z = 321.2657, angle = 115.3263, collision = h0034B1
x = 379.4743, y = -378.1194, z = 321.5545, angle = 68.65195, collision = h0034B1
x = 378.2022, y = -378.1325, z = 320.9784, angle = 52.44427, collision = h0034B1
x = 377.115, y = -378.1325, z = 320.0925, angle = 37.61891, collision = h0034B1
x = 376.3023, y = -378.1325, z = 318.9528, angle = 15.40056, collision = h0034B1
x = 376.3692, y = -378.1325, z = 317.7065, angle = -89.46825, collision = h0034B1
x = 377.7236, y = -378.1325, z = 317.7077, angle = -86.83986, collision = h0034B1
x = 379.0573, y = -378.1325, z = 317.4424, angle = -6.9788, collision = h0034B1
x = 379.0562, y = -378.1325, z = 316.127, angle = 51.9319, collision = h0034B1
x = 377.9672, y = -378.1325, z = 315.248, angle = 47.79214, collision = h0034B1
x = 376.9135, y = -378.1325, z = 314.3194, angle = 39.92053, collision = h0034B1
x = 376.5037, y = -378.0234, z = 313.2817, angle = -2.530326, collision = h0034B1
x = 377.024, y = -378.0121, z = 312.0637, angle = -32.71602, collision = h0034B1
x = 378.0685, y = -378.1325, z = 312.2111, angle = -95.03647, collision = h0034B1
x = 379.4681, y = -378.1325, z = 312.3351, angle = -75.98273, collision = h0034B1
x = 380.7542, y = -378.1325, z = 311.866, angle = -22.3603, collision = h0033B1
x = 381.1758, y = -378.1325, z = 310.5661, angle = -2.173243, collision = h0033B1
x = 381.2219, y = -378.1325, z = 309.1615, angle = -1.807664, collision = h0033B1
x = 381.2609, y = -378.1325, z = 307.7567, angle = -2.219907, collision = h0033B1
x = 381.3745, y = -378.1325, z = 306.7252, angle = 28.4217, collision = h0033B1
x = 382.3878, y = -377.832, z = 306.0104, angle = -84.3054, collision = h3300B1
x = 383.7753, y = -378.0762, z = 305.951, angle = -116.8191, collision = h0033B1
x = 390.5563, y = -378.1325, z = 309.6556, angle = -120.4633, collision = h0033B1
x = 391.7475, y = -378.1325, z = 310.4097, angle = -138.7829, collision = h0033B1
x = 389.8859, y = -378.1325, z = 314.6416, angle = 128.8911, collision = h0033B1
x = 388.7933, y = -378.1325, z = 315.4813, angle = 133.3178, collision = h0034B1
x = 387.7607, y = -378.1325, z = 316.4308, angle = 151.573, collision = h0034B1
x = 387.2227, y = -378.1325, z = 317.7069, angle = 175.334, collision = h0034B1
x = 387.1414, y = -378.1325, z = 319.1074, angle = 154.9805, collision = h0034B1
x = 386.4709, y = -378.1325, z = 320.0687, angle = 132.5322, collision = h0034B1
x = 385.4283, y = -378.1325, z = 321.0106, angle = -169.9475, collision = h0034B1
x = 386.3427, y = -378.1325, z = 321.6709, angle = -8.725348, collision = h0034B1
x = 388.3837, y = -377.9543, z = 319.5775, angle = -123.934, collision = h0034B1
x = 389.5719, y = -378.1325, z = 320.3253, angle = -108.8704, collision = h0034B1
x = 390.8806, y = -378.1325, z = 320.3853, angle = -62.02071, collision = h0034B1
x = 391.9594, y = -378.1325, z = 320.1951, angle = -90.57872, collision = h0034B1
x = 392.1501, y = -378.1325, z = 318.9803, angle = 16.85885, collision = h0034B1
x = 391.656, y = -378.1325, z = 317.6812, angle = 120.7131, collision = h0034B1
x = 390.7527, y = -378.1325, z = 318.2533, angle = -130.4638, collision = h0034B1
x = 393.1628, y = -378.1325, z = 319.2317, angle = -84.41463, collision = h0034B1
x = 394.0194, y = -378.1325, z = 319.958, angle = -63.69125, collision = h0034B1
x = 394.8163, y = -378.1325, z = 319.3416, angle = -93.19978, collision = h0034B1
x = 393.8246, y = -378.1325, z = 321.0768, angle = -179.1999, collision = h0034B1
x = 393.7787, y = -378.1325, z = 322.474, angle = -178.2509, collision = h0034B1
x = 393.4556, y = -378.1325, z = 323.4283, angle = 117.2122, collision = h0034B1
x = 392.2068, y = -378.1325, z = 323.7925, angle = 45.45658, collision = h0034B1
x = 391.1821, y = -378.1325, z = 322.8411, angle = 88.2836, collision = h0034B1
x = 390.0329, y = -378.1325, z = 323.0397, angle = 165.2585, collision = h0034B1
x = 390.0799, y = -378.1325, z = 324.2909, angle = -110.6046, collision = h0034B1
x = 391.3471, y = -378.1325, z = 324.8762, angle = -159.2213, collision = h0034B1
x = 391.8627, y = -378.1325, z = 326.177, angle = -172.8838, collision = h0034B1
x = 391.3819, y = -378.1325, z = 327.3711, angle = 130.9047, collision = h0034B1
x = 390.4397, y = -378.1325, z = 328.1899, angle = 109.594, collision = h0034B1
x = 389.3742, y = -378.1325, z = 327.7514, angle = 81.46732, collision = h0034B1
x = 391.9276, y = -378.1325, z = 328.232, angle = -154.8953, collision = h0034B1
x = 390.3633, y = -378.1325, z = 329.2294, angle = 138.1779, collision = h0034B1
x = 389.767, y = -378.1325, z = 330.3674, angle = 157.7196, collision = h0034B1
x = 389.0737, y = -378.1325, z = 331.4262, angle = 87.54726, collision = h0034B1
x = 387.76, y = -378.1325, z = 331.1549, angle = 112.0409, collision = h0034B1
x = 387.1753, y = -378.1325, z = 332.1516, angle = -108.1684, collision = h0034B1
x = 388.4801, y = -378.1325, z = 332.6127, angle = -128.4051, collision = h0034B1
x = 389.5773, y = -378.1325, z = 333.4756, angle = 170.2454, collision = h0034B1
x = 388.8933, y = -378.1325, z = 334.7008, angle = 162.5845, collision = h0034B1
x = 388.7299, y = -378.1325, z = 336.021, angle = -142.7351, collision = h0034B1
x = 389.5589, y = -378.1325, z = 337.1547, angle = -159.4682, collision = h0034B1
x = 389.8038, y = -378.0858, z = 338.4062, angle = -168.5253, collision = h0034B1
x = 388.6603, y = -378.1325, z = 337.9613, angle = -3.034175, collision = h0034B1
x = 387.6232, y = -378.1325, z = 335.8099, angle = 148.179, collision = h0034B1
x = 387.0522, y = -378.1325, z = 336.9632, angle = -169.1672, collision = h0034B1
x = 386.4178, y = -378.1325, z = 337.9519, angle = 138.0187, collision = h0034B1
x = 385.8004, y = -378.1325, z = 339.044, angle = -152.3407, collision = h0034B1
x = 386.6331, y = -378.1325, z = 339.7361, angle = -119.0291, collision = h0034B1
x = 387.6855, y = -378.1325, z = 339.8662, angle = -99.0361, collision = h0034B1
x = 387.7758, y = -378.1325, z = 338.8514, angle = 60.39454, collision = h0034B1
x = 385.3032, y = -378.1325, z = 337.6945, angle = 78.1869, collision = h0034B1
x = 383.9244, y = -378.0833, z = 337.4296, angle = 105.3219, collision = h0034B1
x = 382.5921, y = -378.0394, z = 337.8327, angle = 159.8858, collision = h0034B1
x = 381.8694, y = -378.1325, z = 338.6347, angle = 131.6765, collision = h0034B1
x = 380.7988, y = -378.1325, z = 339.3495, angle = 67.6739, collision = h0035B1
x = 379.7409, y = -378.1325, z = 338.644, angle = -35.15665, collision = h0034B1
x = 380.4505, y = -378.1325, z = 337.4518, angle = -32.81635, collision = h0034B1
x = 381.2175, y = -378.1325, z = 336.2742, angle = -44.25766, collision = h0034B1
x = 382.1817, y = -378.1325, z = 335.7879, angle = -76.4323, collision = h0034B1
x = 379.8718, y = -378.1325, z = 336.4124, angle = 70.94591, collision = h0034B1
x = 378.5507, y = -378.1325, z = 335.9346, angle = 68.63732, collision = h0034B1
x = 377.2462, y = -378.1268, z = 335.4123, angle = 81.84114, collision = h0034B1
x = 375.713, y = -378.1028, z = 335.1328, angle = 78.76832, collision = h0034B1
x = 374.3284, y = -378.1325, z = 335.0342, angle = 120.1327, collision = h0034B1
x = 373.176, y = -378.1325, z = 335.8004, angle = 150.1305, collision = h0034B1
x = 372.5524, y = -378.1325, z = 336.6566, angle = 108.4378, collision = h0034B1
x = 372.1638, y = -378.1325, z = 337.6299, angle = -179.591, collision = h0035B1
x = 372.0758, y = -378.1325, z = 338.7952, angle = 147.9639, collision = h0035B1
x = 371.5239, y = -378.1325, z = 339.6422, angle = 142.1095, collision = h0035B1
x = 371.1043, y = -378.1325, z = 340.5849, angle = 161.0489, collision = h0035B1
x = 370.5819, y = -378.1325, z = 341.4417, angle = 113.9618, collision = h0035B1
x = 369.6616, y = -378.0186, z = 342.2241, angle = -155.4385, collision = h3500B1
x = 370.2557, y = -377.9941, z = 343.3696, angle = -94.96326, collision = h3500B1
x = 371.6272, y = -378.1325, z = 343.5334, angle = -93.4268, collision = h0035B1
x = 372.6544, y = -378.1325, z = 343.5871, angle = -80.68472, collision = h0035B1
x = 374.0443, y = -378.1325, z = 343.3631, angle = -78.19201, collision = h0035B1
x = 375.0489, y = -377.8799, z = 342.825, angle = -47.14303, collision = h3500B1
x = 376.0226, y = -378.0996, z = 341.9805, angle = -74.49521, collision = h0035B1
x = 377.4304, y = -378.1325, z = 341.5573, angle = -82.45713, collision = h0035B1
x = 378.8524, y = -378.1325, z = 341.3893, angle = -90.17333, collision = h0035B1
x = 380.2572, y = -378.1325, z = 341.3875, angle = -71.63036, collision = h0035B1
x = 381.6079, y = -378.1325, z = 341.0141, angle = -155.9188, collision = h0035B1
x = 379.3211, y = -378.1325, z = 342.4508, angle = 171.3503, collision = h0035B1
x = 379.2248, y = -378.1325, z = 343.8436, angle = -149.9821, collision = h0035B1
x = 379.7789, y = -377.8121, z = 344.9489, angle = -177.7784, collision = h3500B1
x = 379.8882, y = -377.36, z = 346.0123, angle = 161.3234, collision = h3500B1
x = 379.4734, y = -377.5132, z = 347.2524, angle = -126.9949, collision = h3500B1
